,train,test,marginals,# iter.
12,3.4600000381469727,3.4800000190734863,correct_tails,1300.0
13,3.880000114440918,3.4800000190734863,correct_tails,1400.0
14,3.430000066757202,3.4700000286102295,correct_tails,1500.0
15,3.309999942779541,3.4600000381469727,correct_tails,1600.0
16,3.369999885559082,3.450000047683716,correct_tails,1700.0
17,3.4700000286102295,3.450000047683716,correct_tails,1800.0
18,3.5,3.440000057220459,correct_tails,1900.0
19,3.359999895095825,3.430000066757202,correct_tails,2000.0
20,3.5199999809265137,3.430000066757202,correct_tails,2100.0
21,3.2899999618530273,3.430000066757202,correct_tails,2200.0
22,3.5299999713897705,3.4200000762939453,correct_tails,2300.0
23,3.2699999809265137,3.4200000762939453,correct_tails,2400.0
24,3.309999942779541,3.4200000762939453,correct_tails,2500.0
0,4.690000057220459,4.349999904632568,correct_tails,100.0
1,3.7799999713897705,3.6500000953674316,correct_tails,200.0
2,3.440000057220459,3.5799999237060547,correct_tails,300.0
3,3.6700000762939453,3.5299999713897705,correct_tails,400.0
4,3.299999952316284,3.5,correct_tails,500.0
5,3.430000066757202,3.4800000190734863,correct_tails,600.0
6,3.5,3.4600000381469727,correct_tails,700.0
7,3.549999952316284,3.4600000381469727,correct_tails,800.0
8,3.609999895095825,3.440000057220459,correct_tails,900.0
9,3.390000104904175,3.4200000762939453,correct_tails,1000.0
10,3.559999942779541,3.4200000762939453,correct_tails,1100.0
11,3.390000104904175,3.4200000762939453,correct_tails,1200.0
12,3.490000009536743,3.4200000762939453,correct_tails,1300.0
13,3.4700000286102295,3.4100000858306885,correct_tails,1400.0
14,3.380000114440918,3.4100000858306885,correct_tails,1500.0
15,3.5899999141693115,3.4100000858306885,correct_tails,1600.0
16,3.799999952316284,3.4100000858306885,correct_tails,1700.0
17,3.4700000286102295,3.4100000858306885,correct_tails,1800.0
18,3.7899999618530273,3.4100000858306885,correct_tails,1900.0
19,3.319999933242798,3.4100000858306885,correct_tails,2000.0
20,3.5,3.4100000858306885,correct_tails,2100.0
21,3.309999942779541,3.4100000858306885,correct_tails,2200.0
22,3.509999990463257,3.4100000858306885,correct_tails,2300.0
23,3.3299999237060547,3.4100000858306885,correct_tails,2400.0
24,3.700000047683716,3.4100000858306885,correct_tails,2500.0
0,5.010000228881836,4.989999771118164,correct_tails,100.0
1,3.9600000381469727,3.9000000953674316,correct_tails,200.0
2,3.299999952316284,3.569999933242798,correct_tails,300.0
3,3.240000009536743,3.509999990463257,correct_tails,400.0
4,3.5399999618530273,3.490000009536743,correct_tails,500.0
5,3.259999990463257,3.440000057220459,correct_tails,600.0
6,3.359999895095825,3.430000066757202,correct_tails,700.0
7,3.509999990463257,3.430000066757202,correct_tails,800.0
8,3.299999952316284,3.4200000762939453,correct_tails,900.0
9,3.7100000381469727,3.4100000858306885,correct_tails,1000.0
10,3.4100000858306885,3.4100000858306885,correct_tails,1100.0
11,3.7200000286102295,3.4000000953674316,correct_tails,1200.0
12,3.5899999141693115,3.4100000858306885,correct_tails,1300.0
13,3.5399999618530273,3.4000000953674316,correct_tails,1400.0
14,3.2799999713897705,3.390000104904175,correct_tails,1500.0
15,3.1700000762939453,3.390000104904175,correct_tails,1600.0
16,3.380000114440918,3.390000104904175,correct_tails,1700.0
17,3.259999990463257,3.390000104904175,correct_tails,1800.0
18,3.559999942779541,3.380000114440918,correct_tails,1900.0
19,3.309999942779541,3.390000104904175,correct_tails,2000.0
20,3.380000114440918,3.390000104904175,correct_tails,2100.0
21,3.319999933242798,3.380000114440918,correct_tails,2200.0
22,3.319999933242798,3.380000114440918,correct_tails,2300.0
23,3.4700000286102295,3.380000114440918,correct_tails,2400.0
24,3.450000047683716,3.380000114440918,correct_tails,2500.0
0,4.699999809265137,4.739999771118164,correct_tails,100.0
1,3.740000009536743,3.869999885559082,correct_tails,200.0
2,3.569999933242798,3.6500000953674316,correct_tails,300.0
3,3.490000009536743,3.5999999046325684,correct_tails,400.0
4,3.8399999141693115,3.5899999141693115,correct_tails,500.0
5,3.5799999237060547,3.559999942779541,correct_tails,600.0
6,3.2799999713897705,3.5399999618530273,correct_tails,700.0
7,3.2799999713897705,3.5299999713897705,correct_tails,800.0
8,3.5799999237060547,3.5199999809265137,correct_tails,900.0
9,3.4200000762939453,3.509999990463257,correct_tails,1000.0
10,4.239999771118164,3.509999990463257,correct_tails,1100.0
11,3.5399999618530273,3.5,correct_tails,1200.0
12,3.4100000858306885,3.490000009536743,correct_tails,1300.0
13,3.9700000286102295,3.5,correct_tails,1400.0
14,3.240000009536743,3.4800000190734863,correct_tails,1500.0
15,3.640000104904175,3.4800000190734863,correct_tails,1600.0
16,3.630000114440918,3.4600000381469727,correct_tails,1700.0
17,3.5399999618530273,3.4700000286102295,correct_tails,1800.0
18,3.859999895095825,3.4600000381469727,correct_tails,1900.0
19,3.8399999141693115,3.4600000381469727,correct_tails,2000.0
20,3.4200000762939453,3.4600000381469727,correct_tails,2100.0
21,3.5399999618530273,3.4600000381469727,correct_tails,2200.0
22,3.4600000381469727,3.4600000381469727,correct_tails,2300.0
23,3.619999885559082,3.450000047683716,correct_tails,2400.0
24,3.5199999809265137,3.450000047683716,correct_tails,2500.0
0,4.960000038146973,5.239999771118164,correct_tails,100.0
1,3.9800000190734863,4.079999923706055,correct_tails,200.0
2,3.3499999046325684,3.740000009536743,correct_tails,300.0
3,3.3399999141693115,3.5399999618530273,correct_tails,400.0
4,3.640000104904175,3.4800000190734863,correct_tails,500.0
5,3.390000104904175,3.4600000381469727,correct_tails,600.0
6,3.369999885559082,3.4700000286102295,correct_tails,700.0
7,3.5799999237060547,3.4600000381469727,correct_tails,800.0
8,3.700000047683716,3.4600000381469727,correct_tails,900.0
9,3.2200000286102295,3.4600000381469727,correct_tails,1000.0
10,3.369999885559082,3.4600000381469727,correct_tails,1100.0
11,3.4000000953674316,3.4600000381469727,correct_tails,1200.0
12,3.3399999141693115,3.450000047683716,correct_tails,1300.0
13,3.630000114440918,3.450000047683716,correct_tails,1400.0
14,3.4700000286102295,3.4600000381469727,correct_tails,1500.0
15,3.180000066757202,3.4600000381469727,correct_tails,1600.0
16,3.3399999141693115,3.450000047683716,correct_tails,1700.0
17,3.440000057220459,3.4600000381469727,correct_tails,1800.0
18,3.4600000381469727,3.450000047683716,correct_tails,1900.0
19,3.240000009536743,3.4600000381469727,correct_tails,2000.0
20,3.5899999141693115,3.4600000381469727,correct_tails,2100.0
21,3.6600000858306885,3.450000047683716,correct_tails,2200.0
22,3.4600000381469727,3.4700000286102295,correct_tails,2300.0
23,3.7100000381469727,3.4700000286102295,correct_tails,2400.0
24,3.359999895095825,3.4600000381469727,correct_tails,2500.0
0,4.710000038146973,4.659999847412109,correct_tails,100.0
1,4.400000095367432,4.070000171661377,correct_tails,200.0
2,3.450000047683716,3.7300000190734863,correct_tails,300.0
3,3.5,3.640000104904175,correct_tails,400.0
4,3.9200000762939453,3.640000104904175,correct_tails,500.0
5,3.3299999237060547,3.619999885559082,correct_tails,600.0
6,3.549999952316284,3.609999895095825,correct_tails,700.0
7,3.569999933242798,3.5999999046325684,correct_tails,800.0
8,3.4800000190734863,3.5899999141693115,correct_tails,900.0
9,3.490000009536743,3.5899999141693115,correct_tails,1000.0
10,3.2799999713897705,3.5799999237060547,correct_tails,1100.0
11,3.319999933242798,3.5799999237060547,correct_tails,1200.0
12,3.8299999237060547,3.559999942779541,correct_tails,1300.0
13,3.630000114440918,3.559999942779541,correct_tails,1400.0
14,3.819999933242798,3.549999952316284,correct_tails,1500.0
15,3.2799999713897705,3.549999952316284,correct_tails,1600.0
16,3.690000057220459,3.5399999618530273,correct_tails,1700.0
17,3.569999933242798,3.5399999618530273,correct_tails,1800.0
18,3.430000066757202,3.5399999618530273,correct_tails,1900.0
19,3.309999942779541,3.5399999618530273,correct_tails,2000.0
20,3.4700000286102295,3.5199999809265137,correct_tails,2100.0
21,3.5,3.5199999809265137,correct_tails,2200.0
22,4.090000152587891,3.509999990463257,correct_tails,2300.0
23,3.569999933242798,3.5,correct_tails,2400.0
24,3.549999952316284,3.509999990463257,correct_tails,2500.0
0,4.869999885559082,5.03000020980835,correct_tails,100.0
1,4.369999885559082,4.150000095367432,correct_tails,200.0
2,3.759999990463257,3.869999885559082,correct_tails,300.0
3,3.890000104904175,3.690000057220459,correct_tails,400.0
4,3.4100000858306885,3.619999885559082,correct_tails,500.0
5,3.9200000762939453,3.5999999046325684,correct_tails,600.0
6,3.190000057220459,3.5399999618530273,correct_tails,700.0
7,3.069999933242798,3.5,correct_tails,800.0
8,3.2200000286102295,3.490000009536743,correct_tails,900.0
9,3.2799999713897705,3.4700000286102295,correct_tails,1000.0
10,3.2899999618530273,3.4600000381469727,correct_tails,1100.0
11,3.509999990463257,3.4600000381469727,correct_tails,1200.0
12,3.190000057220459,3.450000047683716,correct_tails,1300.0
13,3.430000066757202,3.450000047683716,correct_tails,1400.0
14,3.2699999809265137,3.450000047683716,correct_tails,1500.0
15,3.630000114440918,3.440000057220459,correct_tails,1600.0
16,3.4600000381469727,3.440000057220459,correct_tails,1700.0
17,3.319999933242798,3.430000066757202,correct_tails,1800.0
18,3.1600000858306885,3.430000066757202,correct_tails,1900.0
19,3.5299999713897705,3.430000066757202,correct_tails,2000.0
20,3.380000114440918,3.4200000762939453,correct_tails,2100.0
21,3.450000047683716,3.4200000762939453,correct_tails,2200.0
22,3.430000066757202,3.4200000762939453,correct_tails,2300.0
23,3.2200000286102295,3.4100000858306885,correct_tails,2400.0
24,3.6600000858306885,3.4100000858306885,correct_tails,2500.0
0,4.409999847412109,4.369999885559082,correct_tails,100.0
1,3.690000057220459,3.809999942779541,correct_tails,200.0
2,3.759999990463257,3.680000066757202,correct_tails,300.0
3,3.5299999713897705,3.619999885559082,correct_tails,400.0
4,3.2799999713897705,3.5799999237060547,correct_tails,500.0
5,4.110000133514404,3.559999942779541,correct_tails,600.0
6,3.640000104904175,3.5399999618530273,correct_tails,700.0
7,3.3299999237060547,3.5199999809265137,correct_tails,800.0
8,3.4100000858306885,3.509999990463257,correct_tails,900.0
9,3.759999990463257,3.509999990463257,correct_tails,1000.0
10,3.5799999237060547,3.4800000190734863,correct_tails,1100.0
11,3.5299999713897705,3.4800000190734863,correct_tails,1200.0
12,3.109999895095825,3.4700000286102295,correct_tails,1300.0
13,3.5799999237060547,3.4700000286102295,correct_tails,1400.0
14,3.369999885559082,3.4600000381469727,correct_tails,1500.0
15,3.309999942779541,3.4600000381469727,correct_tails,1600.0
16,3.380000114440918,3.4600000381469727,correct_tails,1700.0
17,3.190000057220459,3.450000047683716,correct_tails,1800.0
18,3.450000047683716,3.450000047683716,correct_tails,1900.0
19,3.1700000762939453,3.430000066757202,correct_tails,2000.0
20,3.4700000286102295,3.430000066757202,correct_tails,2100.0
21,3.490000009536743,3.430000066757202,correct_tails,2200.0
22,3.4700000286102295,3.4200000762939453,correct_tails,2300.0
23,3.2699999809265137,3.4200000762939453,correct_tails,2400.0
24,3.5,3.4100000858306885,correct_tails,2500.0
0,4.510000228881836,4.590000152587891,correct_tails,100.0
1,4.130000114440918,3.869999885559082,correct_tails,200.0
2,3.4000000953674316,3.619999885559082,correct_tails,300.0
3,3.309999942779541,3.569999933242798,correct_tails,400.0
4,3.5399999618530273,3.5399999618530273,correct_tails,500.0
5,3.640000104904175,3.5299999713897705,correct_tails,600.0
6,3.690000057220459,3.509999990463257,correct_tails,700.0
7,3.5299999713897705,3.490000009536743,correct_tails,800.0
8,3.380000114440918,3.5,correct_tails,900.0
9,3.609999895095825,3.4700000286102295,correct_tails,1000.0
10,3.740000009536743,3.450000047683716,correct_tails,1100.0
11,3.7699999809265137,3.450000047683716,correct_tails,1200.0
12,3.799999952316284,3.440000057220459,correct_tails,1300.0
13,3.430000066757202,3.440000057220459,correct_tails,1400.0
14,3.869999885559082,3.440000057220459,correct_tails,1500.0
15,3.5199999809265137,3.430000066757202,correct_tails,1600.0
16,3.490000009536743,3.430000066757202,correct_tails,1700.0
17,3.6700000762939453,3.430000066757202,correct_tails,1800.0
18,3.5999999046325684,3.430000066757202,correct_tails,1900.0
19,3.4000000953674316,3.4200000762939453,correct_tails,2000.0
20,3.3299999237060547,3.430000066757202,correct_tails,2100.0
21,3.5299999713897705,3.4200000762939453,correct_tails,2200.0
22,3.5899999141693115,3.4200000762939453,correct_tails,2300.0
23,3.2699999809265137,3.4200000762939453,correct_tails,2400.0
24,3.0999999046325684,3.4200000762939453,correct_tails,2500.0
0,5.46999979019165,5.769999980926514,correct_tails,100.0
1,5.260000228881836,4.809999942779541,correct_tails,200.0
2,4.320000171661377,4.099999904632568,correct_tails,300.0
3,3.7200000286102295,3.8299999237060547,correct_tails,400.0
4,3.799999952316284,3.6600000858306885,correct_tails,500.0
5,3.5299999713897705,3.559999942779541,correct_tails,600.0
6,3.569999933242798,3.5399999618530273,correct_tails,700.0
7,3.8299999237060547,3.5199999809265137,correct_tails,800.0
8,3.509999990463257,3.509999990463257,correct_tails,900.0
9,3.509999990463257,3.5,correct_tails,1000.0
10,3.559999942779541,3.490000009536743,correct_tails,1100.0
11,3.2899999618530273,3.4800000190734863,correct_tails,1200.0
12,3.259999990463257,3.490000009536743,correct_tails,1300.0
13,3.430000066757202,3.4700000286102295,correct_tails,1400.0
14,3.259999990463257,3.4600000381469727,correct_tails,1500.0
15,3.319999933242798,3.4600000381469727,correct_tails,1600.0
16,3.5399999618530273,3.4600000381469727,correct_tails,1700.0
17,3.2799999713897705,3.4600000381469727,correct_tails,1800.0
18,3.25,3.4600000381469727,correct_tails,1900.0
19,3.759999990463257,3.450000047683716,correct_tails,2000.0
20,3.509999990463257,3.450000047683716,correct_tails,2100.0
21,3.0199999809265137,3.450000047683716,correct_tails,2200.0
22,3.549999952316284,3.450000047683716,correct_tails,2300.0
23,3.5999999046325684,3.450000047683716,correct_tails,2400.0
24,3.3299999237060547,3.440000057220459,correct_tails,2500.0
0,5.079999923706055,5.03000020980835,correct_tails,100.0
1,4.21999979019165,3.9100000858306885,correct_tails,200.0
2,3.3399999141693115,3.690000057220459,correct_tails,300.0
3,3.3499999046325684,3.6700000762939453,correct_tails,400.0
4,3.619999885559082,3.6500000953674316,correct_tails,500.0
5,3.440000057220459,3.640000104904175,correct_tails,600.0
6,4.090000152587891,3.609999895095825,correct_tails,700.0
7,3.2899999618530273,3.5999999046325684,correct_tails,800.0
8,3.619999885559082,3.5899999141693115,correct_tails,900.0
9,3.8499999046325684,3.640000104904175,correct_tails,1000.0
10,3.559999942779541,3.569999933242798,correct_tails,1100.0
11,3.359999895095825,3.559999942779541,correct_tails,1200.0
12,3.299999952316284,3.559999942779541,correct_tails,1300.0
13,3.5399999618530273,3.549999952316284,correct_tails,1400.0
14,3.509999990463257,3.5399999618530273,correct_tails,1500.0
15,3.5199999809265137,3.5199999809265137,correct_tails,1600.0
16,3.4700000286102295,3.5,correct_tails,1700.0
17,3.059999942779541,3.490000009536743,correct_tails,1800.0
18,3.2799999713897705,3.4700000286102295,correct_tails,1900.0
19,3.609999895095825,3.4700000286102295,correct_tails,2000.0
20,3.440000057220459,3.4700000286102295,correct_tails,2100.0
21,3.180000066757202,3.4600000381469727,correct_tails,2200.0
22,3.359999895095825,3.450000047683716,correct_tails,2300.0
23,3.5,3.440000057220459,correct_tails,2400.0
24,3.390000104904175,3.450000047683716,correct_tails,2500.0
0,4.860000133514404,4.869999885559082,correct_tails,100.0
1,3.930000066757202,4.03000020980835,correct_tails,200.0
2,3.640000104904175,3.700000047683716,correct_tails,300.0
3,3.609999895095825,3.619999885559082,correct_tails,400.0
4,3.319999933242798,3.5899999141693115,correct_tails,500.0
5,3.7899999618530273,3.569999933242798,correct_tails,600.0
6,3.2799999713897705,3.5899999141693115,correct_tails,700.0
7,3.6500000953674316,3.5399999618530273,correct_tails,800.0
8,3.4200000762939453,3.5399999618530273,correct_tails,900.0
9,3.3499999046325684,3.5199999809265137,correct_tails,1000.0
10,3.2899999618530273,3.509999990463257,correct_tails,1100.0
11,3.5399999618530273,3.509999990463257,correct_tails,1200.0
12,3.8499999046325684,3.509999990463257,correct_tails,1300.0
13,3.6600000858306885,3.5,correct_tails,1400.0
14,3.1500000953674316,3.509999990463257,correct_tails,1500.0
15,3.450000047683716,3.5299999713897705,correct_tails,1600.0
16,3.3299999237060547,3.490000009536743,correct_tails,1700.0
17,3.440000057220459,3.5,correct_tails,1800.0
18,3.630000114440918,3.490000009536743,correct_tails,1900.0
19,3.299999952316284,3.4800000190734863,correct_tails,2000.0
20,3.4100000858306885,3.4800000190734863,correct_tails,2100.0
21,4.139999866485596,3.4800000190734863,correct_tails,2200.0
22,3.25,3.490000009536743,correct_tails,2300.0
23,3.2899999618530273,3.4800000190734863,correct_tails,2400.0
24,3.630000114440918,3.4700000286102295,correct_tails,2500.0
0,4.309999942779541,4.739999771118164,correct_tails,100.0
1,3.9700000286102295,4.070000171661377,correct_tails,200.0
2,3.4800000190734863,3.75,correct_tails,300.0
3,3.9600000381469727,3.640000104904175,correct_tails,400.0
4,3.5,3.5799999237060547,correct_tails,500.0
5,3.0299999713897705,3.5299999713897705,correct_tails,600.0
6,3.569999933242798,3.5,correct_tails,700.0
7,3.200000047683716,3.5,correct_tails,800.0
8,3.2899999618530273,3.490000009536743,correct_tails,900.0
9,3.559999942779541,3.490000009536743,correct_tails,1000.0
10,3.75,3.490000009536743,correct_tails,1100.0
11,3.5399999618530273,3.4800000190734863,correct_tails,1200.0
12,3.4100000858306885,3.4800000190734863,correct_tails,1300.0
13,3.619999885559082,3.4800000190734863,correct_tails,1400.0
14,3.450000047683716,3.4800000190734863,correct_tails,1500.0
15,3.390000104904175,3.4700000286102295,correct_tails,1600.0
16,3.299999952316284,3.4700000286102295,correct_tails,1700.0
17,3.2699999809265137,3.4700000286102295,correct_tails,1800.0
18,3.549999952316284,3.4800000190734863,correct_tails,1900.0
19,3.4000000953674316,3.4800000190734863,correct_tails,2000.0
20,3.5,3.4700000286102295,correct_tails,2100.0
21,3.4000000953674316,3.4800000190734863,correct_tails,2200.0
22,3.2200000286102295,3.4800000190734863,correct_tails,2300.0
23,3.4000000953674316,3.4700000286102295,correct_tails,2400.0
24,3.4000000953674316,3.4700000286102295,correct_tails,2500.0
0,5.489999771118164,5.900000095367432,correct_tails,100.0
1,5.059999942779541,4.739999771118164,correct_tails,200.0
2,3.809999942779541,4.150000095367432,correct_tails,300.0
3,3.5199999809265137,3.640000104904175,correct_tails,400.0
4,3.8499999046325684,3.5199999809265137,correct_tails,500.0
5,3.819999933242798,3.490000009536743,correct_tails,600.0
6,3.2300000190734863,3.4700000286102295,correct_tails,700.0
7,3.380000114440918,3.4600000381469727,correct_tails,800.0
8,3.430000066757202,3.450000047683716,correct_tails,900.0
9,3.450000047683716,3.450000047683716,correct_tails,1000.0
10,3.319999933242798,3.450000047683716,correct_tails,1100.0
11,3.7200000286102295,3.440000057220459,correct_tails,1200.0
12,3.5,3.440000057220459,correct_tails,1300.0
13,3.5299999713897705,3.440000057220459,correct_tails,1400.0
14,3.559999942779541,3.440000057220459,correct_tails,1500.0
15,3.819999933242798,3.440000057220459,correct_tails,1600.0
16,3.359999895095825,3.440000057220459,correct_tails,1700.0
17,3.5,3.430000066757202,correct_tails,1800.0
18,3.2300000190734863,3.430000066757202,correct_tails,1900.0
19,3.119999885559082,3.430000066757202,correct_tails,2000.0
20,3.4700000286102295,3.430000066757202,correct_tails,2100.0
21,3.5399999618530273,3.440000057220459,correct_tails,2200.0
22,3.450000047683716,3.440000057220459,correct_tails,2300.0
23,3.569999933242798,3.430000066757202,correct_tails,2400.0
24,3.309999942779541,3.430000066757202,correct_tails,2500.0
0,4.929999828338623,4.699999809265137,correct_tails,100.0
1,4.010000228881836,3.9200000762939453,correct_tails,200.0
2,3.490000009536743,3.690000057220459,correct_tails,300.0
3,3.6500000953674316,3.609999895095825,correct_tails,400.0
4,3.950000047683716,3.5899999141693115,correct_tails,500.0
5,3.819999933242798,3.569999933242798,correct_tails,600.0
6,3.880000114440918,3.559999942779541,correct_tails,700.0
7,3.640000104904175,3.5299999713897705,correct_tails,800.0
8,3.1500000953674316,3.5199999809265137,correct_tails,900.0
9,3.559999942779541,3.5,correct_tails,1000.0
10,3.630000114440918,3.4800000190734863,correct_tails,1100.0
11,3.7300000190734863,3.4800000190734863,correct_tails,1200.0
12,3.3499999046325684,3.4700000286102295,correct_tails,1300.0
13,3.2799999713897705,3.4700000286102295,correct_tails,1400.0
14,3.5199999809265137,3.4700000286102295,correct_tails,1500.0
15,3.7699999809265137,3.4700000286102295,correct_tails,1600.0
16,3.869999885559082,3.4700000286102295,correct_tails,1700.0
17,3.609999895095825,3.4600000381469727,correct_tails,1800.0
18,3.6700000762939453,3.4600000381469727,correct_tails,1900.0
19,3.7100000381469727,3.4600000381469727,correct_tails,2000.0
20,3.3399999141693115,3.4600000381469727,correct_tails,2100.0
21,3.7100000381469727,3.450000047683716,correct_tails,2200.0
22,3.1600000858306885,3.450000047683716,correct_tails,2300.0
23,3.509999990463257,3.450000047683716,correct_tails,2400.0
24,3.509999990463257,3.440000057220459,correct_tails,2500.0
0,4.900000095367432,4.329999923706055,correct_tails,100.0
1,3.859999895095825,3.75,correct_tails,200.0
2,3.7699999809265137,3.690000057220459,correct_tails,300.0
3,3.9700000286102295,3.6500000953674316,correct_tails,400.0
4,3.940000057220459,3.630000114440918,correct_tails,500.0
5,3.809999942779541,3.5999999046325684,correct_tails,600.0
6,3.609999895095825,3.5799999237060547,correct_tails,700.0
7,3.7300000190734863,3.559999942779541,correct_tails,800.0
8,3.619999885559082,3.549999952316284,correct_tails,900.0
9,3.640000104904175,3.5399999618530273,correct_tails,1000.0
10,3.4700000286102295,3.5299999713897705,correct_tails,1100.0
11,3.630000114440918,3.5199999809265137,correct_tails,1200.0
12,3.440000057220459,3.5299999713897705,correct_tails,1300.0
13,3.359999895095825,3.509999990463257,correct_tails,1400.0
14,3.75,3.509999990463257,correct_tails,1500.0
15,3.3499999046325684,3.5,correct_tails,1600.0
16,3.7200000286102295,3.509999990463257,correct_tails,1700.0
17,3.5299999713897705,3.5,correct_tails,1800.0
18,3.259999990463257,3.5,correct_tails,1900.0
19,3.559999942779541,3.5,correct_tails,2000.0
20,3.6500000953674316,3.5,correct_tails,2100.0
21,3.2300000190734863,3.490000009536743,correct_tails,2200.0
22,3.5899999141693115,3.490000009536743,correct_tails,2300.0
23,3.690000057220459,3.490000009536743,correct_tails,2400.0
24,3.7300000190734863,3.490000009536743,correct_tails,2500.0
0,5.440000057220459,5.570000171661377,correct_tails,100.0
1,4.829999923706055,4.730000019073486,correct_tails,200.0
2,4.309999942779541,4.25,correct_tails,300.0
3,3.8299999237060547,3.869999885559082,correct_tails,400.0
4,3.609999895095825,3.7300000190734863,correct_tails,500.0
5,3.8499999046325684,3.6500000953674316,correct_tails,600.0
6,3.690000057220459,3.619999885559082,correct_tails,700.0
7,3.630000114440918,3.5999999046325684,correct_tails,800.0
8,3.369999885559082,3.5799999237060547,correct_tails,900.0
9,3.4100000858306885,3.5799999237060547,correct_tails,1000.0
10,3.559999942779541,3.559999942779541,correct_tails,1100.0
11,3.619999885559082,3.549999952316284,correct_tails,1200.0
12,3.619999885559082,3.5399999618530273,correct_tails,1300.0
13,3.5399999618530273,3.5299999713897705,correct_tails,1400.0
14,3.240000009536743,3.509999990463257,correct_tails,1500.0
15,3.5399999618530273,3.5,correct_tails,1600.0
16,3.559999942779541,3.490000009536743,correct_tails,1700.0
17,3.5199999809265137,3.4800000190734863,correct_tails,1800.0
18,3.490000009536743,3.4700000286102295,correct_tails,1900.0
19,3.9700000286102295,3.4700000286102295,correct_tails,2000.0
20,3.6500000953674316,3.4600000381469727,correct_tails,2100.0
21,3.640000104904175,3.4600000381469727,correct_tails,2200.0
22,3.740000009536743,3.450000047683716,correct_tails,2300.0
23,3.319999933242798,3.450000047683716,correct_tails,2400.0
24,3.380000114440918,3.440000057220459,correct_tails,2500.0
0,5.010000228881836,4.940000057220459,correct_tails,100.0
1,3.7100000381469727,3.869999885559082,correct_tails,200.0
2,3.4800000190734863,3.5999999046325684,correct_tails,300.0
3,3.4600000381469727,3.5299999713897705,correct_tails,400.0
4,3.2899999618530273,3.509999990463257,correct_tails,500.0
5,4.010000228881836,3.490000009536743,correct_tails,600.0
6,3.25,3.490000009536743,correct_tails,700.0
7,3.2100000381469727,3.490000009536743,correct_tails,800.0
8,3.7100000381469727,3.4800000190734863,correct_tails,900.0
9,3.5299999713897705,3.4700000286102295,correct_tails,1000.0
10,3.5299999713897705,3.4700000286102295,correct_tails,1100.0
11,3.4100000858306885,3.4600000381469727,correct_tails,1200.0
12,3.369999885559082,3.4700000286102295,correct_tails,1300.0
13,3.5299999713897705,3.4600000381469727,correct_tails,1400.0
14,3.509999990463257,3.450000047683716,correct_tails,1500.0
15,3.5999999046325684,3.450000047683716,correct_tails,1600.0
16,3.609999895095825,3.440000057220459,correct_tails,1700.0
17,3.569999933242798,3.430000066757202,correct_tails,1800.0
18,3.4100000858306885,3.430000066757202,correct_tails,1900.0
19,3.5999999046325684,3.4100000858306885,correct_tails,2000.0
20,3.2899999618530273,3.4000000953674316,correct_tails,2100.0
21,3.3299999237060547,3.4100000858306885,correct_tails,2200.0
22,3.4700000286102295,3.390000104904175,correct_tails,2300.0
23,3.5299999713897705,3.390000104904175,correct_tails,2400.0
24,3.200000047683716,3.4000000953674316,correct_tails,2500.0
0,4.170000076293945,4.369999885559082,correct_tails,100.0
1,3.630000114440918,3.75,correct_tails,200.0
2,3.640000104904175,3.6500000953674316,correct_tails,300.0
3,3.5,3.630000114440918,correct_tails,400.0
4,3.809999942779541,3.609999895095825,correct_tails,500.0
5,3.700000047683716,3.5899999141693115,correct_tails,600.0
6,3.7200000286102295,3.569999933242798,correct_tails,700.0
7,3.6600000858306885,3.549999952316284,correct_tails,800.0
8,3.359999895095825,3.5399999618530273,correct_tails,900.0
9,3.2200000286102295,3.5299999713897705,correct_tails,1000.0
10,3.2300000190734863,3.5299999713897705,correct_tails,1100.0
11,3.9100000858306885,3.5399999618530273,correct_tails,1200.0
12,3.5,3.509999990463257,correct_tails,1300.0
13,3.4600000381469727,3.509999990463257,correct_tails,1400.0
14,3.2799999713897705,3.5,correct_tails,1500.0
15,3.4100000858306885,3.5,correct_tails,1600.0
16,3.200000047683716,3.490000009536743,correct_tails,1700.0
17,3.130000114440918,3.4800000190734863,correct_tails,1800.0
18,3.390000104904175,3.4700000286102295,correct_tails,1900.0
19,3.4000000953674316,3.4600000381469727,correct_tails,2000.0
20,3.390000104904175,3.450000047683716,correct_tails,2100.0
21,3.7200000286102295,3.4600000381469727,correct_tails,2200.0
22,3.390000104904175,3.450000047683716,correct_tails,2300.0
23,3.309999942779541,3.4600000381469727,correct_tails,2400.0
24,3.140000104904175,3.4600000381469727,correct_tails,2500.0
0,5.119999885559082,5.039999961853027,correct_tails,100.0
1,3.9700000286102295,4.119999885559082,correct_tails,200.0
2,3.880000114440918,3.7699999809265137,correct_tails,300.0
3,3.490000009536743,3.630000114440918,correct_tails,400.0
4,3.569999933242798,3.5999999046325684,correct_tails,500.0
5,3.509999990463257,3.5899999141693115,correct_tails,600.0
6,3.5399999618530273,3.5899999141693115,correct_tails,700.0
7,3.7100000381469727,3.5799999237060547,correct_tails,800.0
8,3.75,3.5799999237060547,correct_tails,900.0
9,3.559999942779541,3.569999933242798,correct_tails,1000.0
10,3.5199999809265137,3.569999933242798,correct_tails,1100.0
11,3.259999990463257,3.569999933242798,correct_tails,1200.0
12,3.4600000381469727,3.569999933242798,correct_tails,1300.0
13,3.369999885559082,3.559999942779541,correct_tails,1400.0
14,3.440000057220459,3.559999942779541,correct_tails,1500.0
15,3.5,3.559999942779541,correct_tails,1600.0
